Time,Date,Computer Name,User Agent String,IP Address,Source IP,URL,Action,Bytes Sent,Bytes Received
13:27:45,10/20/2024,Workstation-008,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,148.102.66.142,10.10.10.76,https://hughes-boyd.com/,Blocked,6790,28939
13:20:24,10/18/2024,Workstation-005,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",91.251.180.14,10.10.10.44,https://wheeler-sanders.com/,Allowed,24281,94944
13:04:19,10/20/2024,Workstation-007,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",36.189.247.93,10.10.10.53,https://campbell.com/,Blocked,28904,64348
13:56:25,10/20/2024,Workstation-005,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,120.30.112.86,10.10.10.240,https://perez.org/,Allowed,78213,82611
13:36:31,10/19/2024,Workstation-010,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",37.125.220.169,10.10.10.125,http://martin.org/,Allowed,86238,91701
13:45:55,10/19/2024,Workstation-007,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",158.111.17.174,10.10.10.72,http://www.bell-robinson.biz/,Allowed,95268,46833
13:43:18,10/20/2024,Workstation-008,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",146.227.80.132,10.10.10.3,https://www.brock.com/,Blocked,97837,43253
13:17:54,10/18/2024,Workstation-008,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,207.106.57.142,10.10.10.157,http://leon-hayes.net/,Allowed,19643,48884
13:28:23,10/18/2024,Workstation-007,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,2.184.167.28,10.10.10.18,http://jarvis.com/,Allowed,82014,28428
13:10:28,10/19/2024,Workstation-005,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,99.254.165.226,10.10.10.201,https://knight-peterson.net/,Allowed,37114,34770
13:11:58,10/20/2024,Workstation-001,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",61.45.116.106,10.10.10.138,http://thompson.com/,Blocked,25339,72436
13:46:03,10/18/2024,Workstation-006,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",147.247.254.49,10.10.10.73,https://doyle-page.com/,Blocked,85979,61297
13:21:10,10/18/2024,Workstation-010,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",69.112.248.212,10.10.10.223,http://robertson-turner.com/,Allowed,95085,89422
13:05:58,10/19/2024,Workstation-003,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,94.91.76.206,10.10.10.132,https://www.hernandez-welch.net/,Allowed,93204,31869
13:58:18,10/18/2024,Workstation-009,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",82.151.3.168,10.10.10.175,https://murray.biz/,Blocked,50175,9685
13:21:00,10/20/2024,Workstation-003,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",65.106.180.240,10.10.10.69,https://johnson-campbell.com/,Blocked,42093,85863
13:29:13,10/18/2024,Workstation-001,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,134.97.115.233,10.10.10.120,http://www.armstrong.com/,Blocked,46206,39652
13:00:37,10/18/2024,Workstation-003,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",121.51.122.209,10.10.10.235,http://johnson.com/,Allowed,85308,46696
13:40:49,10/18/2024,Workstation-004,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,115.66.53.75,10.10.10.83,https://reed.com/,Allowed,17392,33334
13:00:53,10/19/2024,Workstation-002,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,102.120.254.133,10.10.10.191,http://marsh-perez.com/,Blocked,81733,61364
13:48:15,10/19/2024,Workstation-001,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,42.227.124.121,10.10.10.252,http://www.hart-lee.info/,Blocked,27797,84704
13:30:55,10/20/2024,Workstation-004,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",140.36.203.168,10.10.10.25,https://www.jones.com/,Allowed,48233,8288
13:37:07,10/19/2024,Workstation-004,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",10.129.150.69,10.10.10.53,http://williams-ramirez.com/,Allowed,54148,98997
13:31:26,10/18/2024,Workstation-007,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",9.156.113.127,10.10.10.240,https://www.ramsey.org/,Allowed,91451,73021
13:35:16,10/20/2024,Workstation-009,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,1.57.160.169,10.10.10.100,https://jackson.com/,Allowed,88084,61474
13:29:47,10/18/2024,Workstation-007,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,223.134.23.223,10.10.10.27,https://www.roberts.info/,Blocked,39757,74417
13:51:54,10/19/2024,Workstation-002,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",79.63.121.29,10.10.10.193,http://www.carter.com/,Blocked,35178,37680
13:57:28,10/20/2024,Workstation-007,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,41.123.121.245,10.10.10.92,https://www.huerta-castillo.biz/,Blocked,99297,24761
13:01:19,10/19/2024,Workstation-009,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,42.220.148.59,10.10.10.209,http://www.huffman.com/,Blocked,81485,54524
13:09:42,10/20/2024,Workstation-003,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,47.119.5.244,10.10.10.142,https://bryant.com/,Allowed,9437,14957
13:15:45,10/20/2024,Workstation-005,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,200.110.130.226,10.10.10.208,http://www.wells.com/,Blocked,56132,64837
13:31:28,10/20/2024,Workstation-006,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",106.108.126.57,10.10.10.46,http://www.bell.com/,Blocked,71531,15742
13:16:16,10/20/2024,Workstation-010,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",17.60.161.33,10.10.10.239,http://scott.com/,Allowed,13270,21059
13:53:23,10/19/2024,Workstation-008,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",34.137.86.123,10.10.10.83,http://www.hopkins.com/,Blocked,57634,80494
13:11:15,10/20/2024,Workstation-004,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,104.99.193.106,10.10.10.8,https://www.oliver.net/,Blocked,99898,67019
13:23:42,10/20/2024,Workstation-002,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",13.215.76.23,10.10.10.135,http://www.roberts.com/,Allowed,44246,51574
13:04:04,10/19/2024,Workstation-010,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",61.209.46.241,10.10.10.232,https://scott.net/,Allowed,65310,80761
13:14:14,10/19/2024,Workstation-010,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",6.108.19.233,10.10.10.131,https://www.singh.org/,Blocked,85569,88936
13:41:30,10/19/2024,Workstation-005,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,28.134.7.23,10.10.10.254,http://www.harris.com/,Blocked,71248,90724
13:20:14,10/19/2024,Workstation-007,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,178.32.252.114,10.10.10.249,https://webb-edwards.com/,Allowed,65346,29126
13:36:49,10/20/2024,Workstation-009,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",166.149.39.111,10.10.10.66,https://www.shaffer.com/,Blocked,59655,60618
13:02:02,10/19/2024,Workstation-007,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",168.31.128.111,10.10.10.190,https://bell.org/,Blocked,96381,29459
13:59:22,10/18/2024,Workstation-007,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",171.68.250.222,10.10.10.79,https://hartman.com/,Blocked,82000,81094
13:18:19,10/20/2024,Workstation-010,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,159.137.114.42,10.10.10.233,http://www.lang.com/,Allowed,30812,33317
13:43:58,10/18/2024,Workstation-002,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",26.207.61.32,10.10.10.148,http://lopez.net/,Allowed,8522,56389
13:34:40,10/18/2024,Workstation-003,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",123.58.183.178,10.10.10.89,https://figueroa.info/,Blocked,71056,79113
13:36:08,10/20/2024,Workstation-010,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,92.50.20.87,10.10.10.228,http://webster-summers.com/,Blocked,10448,64934
13:25:35,10/20/2024,Workstation-002,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",102.156.167.116,10.10.10.7,http://reynolds-koch.com/,Allowed,54475,92082
13:28:39,10/18/2024,Workstation-006,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,186.47.137.18,10.10.10.95,http://www.freeman.org/,Allowed,88343,29566
13:12:48,10/20/2024,Workstation-003,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",179.175.105.171,10.10.10.92,http://shepherd.com/,Blocked,4564,35659
13:01:23,10/18/2024,Workstation-003,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",38.157.156.136,10.10.10.161,http://www.mack.com/,Allowed,19860,56315
13:30:45,10/19/2024,Workstation-010,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",95.112.112.192,10.10.10.246,https://wilson-hammond.com/,Allowed,40826,9243
13:03:56,10/20/2024,Workstation-005,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",9.57.64.151,10.10.10.126,http://hunt.net/,Allowed,55092,54582
13:13:52,10/19/2024,Workstation-009,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,207.81.209.30,10.10.10.77,https://www.morton-hatfield.com/,Allowed,64414,80087
13:55:56,10/19/2024,Workstation-004,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",1.204.174.31,10.10.10.40,http://www.kennedy-rodriguez.com/,Allowed,87483,61717
13:23:21,10/19/2024,Workstation-004,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,145.207.25.114,10.10.10.173,http://dean.com/,Allowed,21768,58358
13:36:07,10/19/2024,Workstation-005,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",98.163.227.239,10.10.10.69,https://colon-norton.org/,Blocked,5537,68620
13:01:12,10/20/2024,Workstation-006,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",180.225.57.6,10.10.10.150,https://smith-young.org/,Blocked,6237,80740
13:42:45,10/20/2024,Workstation-003,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",114.158.93.199,10.10.10.134,http://www.huff.com/,Allowed,37117,51371
13:23:13,10/19/2024,Workstation-005,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",104.173.141.227,10.10.10.101,http://www.collins-mckenzie.org/,Blocked,25207,93668
13:19:08,10/19/2024,Workstation-003,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",186.72.85.123,10.10.10.127,https://www.norris.biz/,Blocked,33155,95789
13:24:25,10/18/2024,Workstation-010,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",150.207.77.164,10.10.10.108,https://lopez.com/,Blocked,65953,13777
13:49:09,10/18/2024,Workstation-006,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",159.177.79.211,10.10.10.67,https://www.hughes.info/,Blocked,26851,64801
13:52:23,10/19/2024,Workstation-010,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,44.70.228.28,10.10.10.168,http://gray-fisher.com/,Allowed,72927,62216
13:17:47,10/18/2024,Workstation-008,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,191.7.152.204,10.10.10.232,http://parsons.com/,Allowed,95035,28682
13:00:21,10/18/2024,Workstation-004,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",97.203.125.219,10.10.10.245,http://marshall.com/,Allowed,50658,36855
13:25:10,10/19/2024,Workstation-007,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",175.156.167.241,10.10.10.54,http://www.jensen.com/,Allowed,78330,55604
13:53:13,10/19/2024,Workstation-007,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",101.170.213.46,10.10.10.207,http://henderson.com/,Blocked,64704,75204
13:40:44,10/18/2024,Workstation-008,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,148.97.2.84,10.10.10.175,https://www.rogers.com/,Allowed,99823,10969
13:44:44,10/19/2024,Workstation-010,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",75.27.47.205,10.10.10.180,http://www.craig-hogan.com/,Blocked,15648,60905
13:14:35,10/19/2024,Workstation-008,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",159.4.155.208,10.10.10.245,http://garrison.net/,Blocked,67468,61586
13:55:35,10/18/2024,Workstation-006,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",205.2.61.91,10.10.10.205,https://www.robinson.com/,Allowed,75579,64384
13:19:55,10/20/2024,Workstation-004,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,143.162.187.157,10.10.10.39,https://www.anderson.com/,Allowed,81251,95812
13:35:08,10/19/2024,Workstation-001,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",199.226.52.192,10.10.10.243,https://marshall.com/,Allowed,83424,94593
13:11:49,10/18/2024,Workstation-003,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",11.195.82.4,10.10.10.187,http://www.cox.info/,Blocked,39205,73813
13:32:54,10/19/2024,Workstation-003,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",28.213.231.120,10.10.10.195,https://yates.com/,Blocked,66217,43465
13:14:01,10/18/2024,Workstation-006,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,126.67.9.129,10.10.10.233,http://horn-griffith.com/,Allowed,29401,55036
13:21:12,10/20/2024,Workstation-005,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",77.78.24.105,10.10.10.238,https://levy-joseph.com/,Blocked,23674,63695
13:37:44,10/18/2024,Workstation-002,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,29.48.27.187,10.10.10.9,https://wilkerson.com/,Blocked,99285,29557
13:11:30,10/18/2024,Workstation-001,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,93.35.67.84,10.10.10.200,http://www.cox-vasquez.com/,Allowed,18043,40607
13:44:28,10/20/2024,Workstation-007,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",46.118.121.144,10.10.10.186,http://manning.org/,Allowed,55041,74620
13:34:30,10/20/2024,Workstation-005,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,51.163.166.118,10.10.10.38,http://young.net/,Allowed,63629,9715
13:01:00,10/20/2024,Workstation-009,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",221.124.86.175,10.10.10.71,https://rivera.com/,Allowed,16094,10280
13:26:28,10/19/2024,Workstation-001,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,165.59.63.184,10.10.10.167,http://www.buckley-green.com/,Blocked,78489,47845
13:32:32,10/18/2024,Workstation-005,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,133.147.137.157,10.10.10.65,http://harris.com/,Blocked,6934,34119
13:00:39,10/20/2024,Workstation-004,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",22.240.46.106,10.10.10.26,https://cruz.com/,Blocked,87350,43884
13:22:33,10/19/2024,Workstation-004,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",82.16.201.217,10.10.10.166,https://williams.info/,Allowed,69445,93025
13:52:46,10/18/2024,Workstation-001,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,158.50.130.61,10.10.10.193,https://www.russo.biz/,Blocked,51036,60134
13:22:56,10/18/2024,Workstation-003,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",184.199.32.74,10.10.10.103,http://www.crawford-rodriguez.info/,Allowed,60784,19623
13:14:18,10/19/2024,Workstation-007,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",116.71.32.7,10.10.10.55,http://www.garrison.com/,Allowed,65923,53774
13:43:14,10/19/2024,Workstation-002,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,133.215.70.154,10.10.10.53,http://www.reed-moody.org/,Blocked,64602,36319
13:24:58,10/20/2024,Workstation-010,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",96.138.80.226,10.10.10.76,https://shah-clark.com/,Allowed,91057,88275
13:55:38,10/18/2024,Workstation-007,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",204.123.109.49,10.10.10.160,https://jones.info/,Blocked,54370,67988
13:15:51,10/19/2024,Workstation-006,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,60.201.68.151,10.10.10.171,https://www.snyder.org/,Allowed,46096,52082
13:49:02,10/20/2024,Workstation-005,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",146.93.203.208,10.10.10.60,https://www.hill.com/,Blocked,25334,57975
13:05:03,10/19/2024,Workstation-009,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,152.48.18.43,10.10.10.97,https://taylor.com/,Blocked,53810,70593
13:48:13,10/18/2024,Workstation-004,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",97.130.82.108,10.10.10.95,http://www.blackwell.com/,Allowed,74172,82249
13:59:25,10/18/2024,Workstation-007,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,198.187.132.187,10.10.10.61,https://www.gutierrez-cook.net/,Allowed,99231,41701
13:18:59,10/19/2024,Workstation-010,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",139.182.237.162,10.10.10.226,https://thornton.net/,Blocked,56464,8796
13:35:44,10/18/2024,Workstation-009,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,130.55.90.206,10.10.10.120,http://www.bates.com/,Blocked,73936,57307
13:45:55,10/19/2024,Workstation-003,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,165.119.171.31,10.10.10.160,https://www.ramirez.com/,Blocked,37151,76999
13:29:01,10/19/2024,Workstation-003,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",21.27.123.113,10.10.10.144,https://www.sanchez.info/,Blocked,59299,74118
